rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3107,0.0,0.0
0,10,0.481541,0.481201,1192,8109.04,529.697
0,20,0.495209,0.494995,930,8128.6,527.036
0,30,0.50865,0.508301,864,8132.06,535.978
0,40,0.540413,0.540161,779,8126.42,542.199
0,50,0.522533,0.522217,763,8139.84,535.39
0,60,0.512518,0.512085,762,8141.7,532.973
0,70,0.48035,0.479614,782,8120.09,523.962
0,80,0.484783,0.48291,787,8125.77,514.62
0,90,0.491013,0.489563,770,8105.8,509.039
0,100,0.479191,0.474731,784,8105.6,494.653
0,110,0.490242,0.487244,745,8095.98,490.401
0,120,0.477331,0.4729,794,8105.88,491.298
0,130,0.469852,0.464478,778,8115.1,489.139
0,140,0.477785,0.472046,722,8153.68,495.105
0,150,0.47081,0.466431,787,8147.16,500.156
0,160,0.5061,0.502563,750,8145.83,503.488
0,170,0.476828,0.471802,730,8138.0,510.196
0,180,0.459764,0.456543,754,8137.61,509.994
0,190,0.454725,0.45105,738,8145.69,506.27
0,200,0.448666,0.445312,741,8139.84,504.6
0,210,0.474035,0.469849,721,8130.67,506.27
0,220,0.456623,0.453003,763,8141.87,515.253
0,230,0.489931,0.488037,729,8146.71,512.084
0,240,0.468575,0.465454,751,8127.5,507.455
0,250,0.466066,0.463745,742,8114.05,507.692
0,260,0.472374,0.468872,758,8121.19,507.79
0,270,0.502789,0.500244,741,8126.89,502.758
0,280,0.509882,0.506531,744,8138.63,504.5
0,290,0.513706,0.507935,772,8133.64,512.484
0,300,0.513147,0.507935,734,8126.9,509.17
1,0,0.5,0.5,3065,0.0,0.0
1,10,0.483784,0.483765,1167,8144.57,525.682
1,20,0.534548,0.534607,933,8131.0,527.622
1,30,0.523518,0.523438,832,8136.22,536.394
1,40,0.547993,0.548096,815,8110.95,541.682
1,50,0.564821,0.565186,778,8095.23,531.972
1,60,0.578806,0.579346,711,8117.69,533.799
1,70,0.548231,0.549438,735,8126.95,525.647
1,80,0.523855,0.525391,734,8112.85,523.791
1,90,0.550219,0.551758,785,8134.62,528.809
1,100,0.543707,0.545532,703,8158.65,536.914
1,110,0.519405,0.521851,750,8139.05,536.342
1,120,0.518225,0.520508,729,8109.88,532.101
1,130,0.524233,0.528442,735,8136.49,533.769
1,140,0.512184,0.516235,750,8144.46,534.59
1,150,0.537338,0.54126,775,8128.11,534.294
1,160,0.516077,0.518677,712,8128.73,536.668
1,170,0.535755,0.538696,669,8144.83,541.453
1,180,0.523035,0.523926,702,8133.64,538.848
1,190,0.514313,0.514648,743,8101.75,541.901
1,200,0.503416,0.503784,787,8114.16,539.803
1,210,0.476463,0.47583,752,8111.17,535.032
1,220,0.487898,0.487427,712,8125.47,536.803
1,230,0.478687,0.477295,757,8134.66,527.846
1,240,0.47139,0.470337,762,8144.31,519.455
1,250,0.487179,0.485718,751,8123.63,513.786
1,260,0.47159,0.470703,752,8129.48,512.152
1,270,0.473158,0.47168,721,8131.06,505.633
1,280,0.469952,0.466919,755,8117.09,504.65
1,290,0.489973,0.488831,746,8121.64,507.346
1,300,0.518888,0.518311,736,8141.52,517.318
2,0,0.5,0.5,3068,0.0,0.0
2,10,0.479719,0.479736,1141,8140.36,528.854
2,20,0.487009,0.487061,906,8129.79,539.377
2,30,0.508278,0.508301,819,8142.48,547.881
2,40,0.525232,0.525757,815,8134.43,548.054
2,50,0.516104,0.516602,807,8147.64,554.654
2,60,0.514269,0.515015,776,8153.23,556.485
2,70,0.511906,0.51239,787,8150.52,544.622
2,80,0.504307,0.505371,771,8139.25,540.271
2,90,0.463627,0.464966,767,8136.98,534.309
2,100,0.453571,0.454102,785,8104.27,536.898
2,110,0.46574,0.466919,743,8124.93,548.499
2,120,0.477119,0.47937,751,8127.6,547.557
2,130,0.502525,0.504639,731,8158.18,544.21
2,140,0.491863,0.494568,759,8133.99,530.027
2,150,0.488506,0.492126,780,8127.55,520.582
2,160,0.483093,0.486084,723,8132.24,521.532
2,170,0.462389,0.465942,713,8144.24,526.073
2,180,0.495857,0.499451,732,8147.05,531.338
2,190,0.499598,0.50293,736,8140.86,528.49
2,200,0.508257,0.51062,722,8135.07,531.329
2,210,0.49486,0.497925,733,8125.41,535.082
2,220,0.487753,0.489746,751,8114.41,527.92
2,230,0.494453,0.495728,725,8109.28,528.878
2,240,0.476906,0.477417,724,8122.08,541.049
2,250,0.486702,0.487549,771,8122.45,543.982
2,260,0.475231,0.47522,766,8129.96,546.965
2,270,0.47525,0.474609,743,8128.14,551.811
2,280,0.490011,0.48999,783,8124.84,547.871
2,290,0.483427,0.482666,796,8103.31,543.778
2,300,0.495092,0.494995,791,8121.9,547.625
3,0,0.5,0.5,3104,0.0,0.0
3,10,0.513605,0.513794,1171,8139.9,533.587
3,20,0.520878,0.520996,922,8137.27,532.309
3,30,0.499897,0.499512,831,8131.09,525.618
3,40,0.492441,0.491699,783,8134.83,529.015
3,50,0.512213,0.511475,754,8142.89,534.968
3,60,0.530569,0.529785,749,8147.08,536.551
3,70,0.536913,0.535889,718,8150.28,533.394
3,80,0.564966,0.564575,685,8148.81,533.116
3,90,0.595592,0.595215,703,8155.8,552.263
3,100,0.614285,0.614563,709,8142.64,555.865
3,110,0.612108,0.612915,726,8149.31,560.201
3,120,0.595158,0.595032,701,8139.91,558.124
3,130,0.57774,0.578369,730,8146.55,560.255
3,140,0.604853,0.607056,683,8151.45,567.391
3,150,0.602362,0.603149,718,8158.91,569.143
3,160,0.628386,0.629639,698,8156.84,573.594
3,170,0.650373,0.652588,705,8157.08,578.103
3,180,0.638281,0.640137,740,8144.8,569.853
3,190,0.638655,0.639038,717,8152.38,563.693
3,200,0.59318,0.594116,694,8143.45,565.001
3,210,0.603746,0.604614,745,8153.86,571.009
3,220,0.582693,0.582153,754,8146.46,574.107
3,230,0.579355,0.578735,722,8147.02,575.912
3,240,0.584183,0.583008,728,8157.4,576.049
3,250,0.590767,0.588989,720,8158.2,577.307
3,260,0.606829,0.604126,733,8148.38,568.337
3,270,0.577782,0.575256,729,8154.2,563.836
3,280,0.600264,0.598633,718,8148.89,555.498
3,290,0.597639,0.59668,697,8150.77,554.882
3,300,0.594458,0.592896,718,8149.97,553.027
4,0,0.5,0.5,3036,0.0,0.0
4,10,0.478117,0.478271,1135,8137.16,535.057
4,20,0.506111,0.506592,943,8122.87,537.799
4,30,0.521862,0.5224,904,8112.58,525.096
4,40,0.532494,0.533203,858,8072.61,522.807
4,50,0.545959,0.546631,843,8033.16,530.318
4,60,0.548292,0.549194,832,8067.08,543.594
4,70,0.574522,0.576172,811,8064.1,559.187
4,80,0.527695,0.528809,762,8061.54,561.23
4,90,0.556002,0.557251,787,8074.51,557.68
4,100,0.533434,0.534668,746,8070.05,563.588
4,110,0.508211,0.509338,760,8079.76,557.354
4,120,0.52878,0.531067,767,8104.59,552.033
4,130,0.563229,0.565613,753,8125.65,558.926
4,140,0.550821,0.553101,723,8132.37,561.443
4,150,0.544561,0.547485,684,8148.95,572.799
4,160,0.579918,0.583618,747,8129.35,574.232
4,170,0.596941,0.599915,750,8116.08,568.436
4,180,0.594204,0.596924,730,8105.08,569.158
4,190,0.591433,0.594727,772,8122.03,572.624
4,200,0.607916,0.611206,797,8122.54,572.42
