rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3073,0.0,0.0
0,10,0.487572,0.487549,1200,8131.96,557.201
0,20,0.507166,0.506836,949,8146.68,544.79
0,30,0.518381,0.518066,858,8147.32,532.757
0,40,0.552029,0.551636,777,8126.41,531.045
0,50,0.534342,0.534058,764,8128.42,534.777
0,60,0.514652,0.513794,755,8134.23,535.067
0,70,0.481485,0.47937,799,8132.97,537.611
0,80,0.492672,0.492188,754,8133.47,541.213
0,90,0.490437,0.489441,764,8147.03,538.013
0,100,0.475773,0.475037,742,8153.49,550.54
0,110,0.463223,0.462708,773,8154.84,552.024
0,120,0.446896,0.446533,794,8128.56,558.539
0,130,0.427715,0.427063,804,8131.73,564.921
0,140,0.437811,0.436646,786,8112.1,552.738
0,150,0.443073,0.441223,850,8092.9,546.374
0,160,0.446028,0.443054,828,8112.62,547.737
0,170,0.429201,0.427002,788,8110.76,543.393
0,180,0.409878,0.408081,808,8117.23,549.134
0,190,0.392542,0.390625,798,8130.06,552.914
0,200,0.376333,0.374146,805,8113.98,549.292
0,210,0.403055,0.401489,771,8112.92,546.163
0,220,0.42416,0.422729,823,8117.93,546.867
0,230,0.432808,0.430847,793,8106.26,548.292
0,240,0.427666,0.426636,777,8122.69,554.253
0,250,0.441217,0.440918,766,8113.13,556.964
0,260,0.442602,0.440796,808,8093.18,564.657
0,270,0.459631,0.458923,769,8100.39,576.567
0,280,0.464088,0.464172,769,8102.19,586.008
0,290,0.462618,0.463684,750,8122.31,593.039
0,300,0.480526,0.484863,739,8111.69,594.281
1,0,0.5,0.5,3057,0.0,0.0
1,10,0.47879,0.478821,1153,8134.77,563.272
1,20,0.523289,0.523193,935,8136.61,567.917
1,30,0.515608,0.516602,836,8156.34,576.777
1,40,0.546377,0.545532,828,8138.34,574.001
1,50,0.572145,0.570557,792,8142.7,574.305
1,60,0.58172,0.582092,737,8137.18,575.021
1,70,0.549623,0.548462,723,8146.85,581.68
1,80,0.51755,0.515381,715,8150.2,584.935
1,90,0.529291,0.527588,788,8136.02,587.077
1,100,0.522335,0.52124,728,8134.96,589.93
1,110,0.470543,0.46991,728,8141.39,583.933
1,120,0.465784,0.464478,720,8125.62,573.938
1,130,0.442434,0.44043,740,8136.9,568.312
1,140,0.482613,0.480591,757,8127.85,564.225
1,150,0.483509,0.480591,720,8134.77,570.535
1,160,0.451092,0.44696,715,8117.41,573.551
1,170,0.46306,0.459778,694,8113.32,571.169
1,180,0.459635,0.456421,712,8105.21,578.841
1,190,0.45417,0.450928,767,8105.72,575.365
1,200,0.438601,0.434937,790,8106.61,573.438
1,210,0.412195,0.408203,781,8084.11,569.375
1,220,0.433334,0.430176,732,8118.69,566.202
1,230,0.415745,0.412537,775,8134.48,567.017
1,240,0.425201,0.421936,779,8134.7,562.21
1,250,0.42651,0.422607,749,8119.04,551.297
1,260,0.431456,0.427612,755,8131.48,548.905
1,270,0.445337,0.441345,732,8129.34,545.713
1,280,0.439899,0.434937,799,8138.08,551.764
1,290,0.46081,0.456543,756,8139.37,552.553
1,300,0.521053,0.518982,736,8154.29,553.759
2,0,0.5,0.5,3092,0.0,0.0
2,10,0.478689,0.478821,1143,8121.61,552.424
2,20,0.490284,0.490479,914,8127.25,557.055
2,30,0.498314,0.498291,816,8123.25,562.037
2,40,0.522272,0.523071,801,8129.77,558.474
2,50,0.500872,0.5,822,8130.74,550.009
2,60,0.498541,0.497559,794,8114.92,548.428
2,70,0.475607,0.473267,777,8116.64,545.53
2,80,0.454647,0.452332,765,8092.25,546.708
2,90,0.43457,0.432617,709,8099.73,557.99
2,100,0.42215,0.417725,739,8096.95,557.152
2,110,0.421978,0.420898,711,8089.7,556.086
2,120,0.419514,0.419189,750,8101.19,557.34
2,130,0.416754,0.415588,738,8142.11,560.011
2,140,0.410461,0.410034,749,8139.91,558.249
2,150,0.400681,0.400513,784,8116.88,557.579
2,160,0.396896,0.396606,723,8121.36,559.547
2,170,0.411806,0.411133,721,8145.37,563.606
2,180,0.426575,0.425781,700,8157.8,565.74
2,190,0.440081,0.439331,712,8160.21,565.78
2,200,0.470621,0.469238,715,8145.51,557.386
2,210,0.491034,0.490356,721,8144.37,551.79
2,220,0.492559,0.491943,700,8152.4,548.228
2,230,0.498695,0.498169,697,8155.06,544.495
2,240,0.490936,0.490234,683,8151.16,547.533
2,250,0.518229,0.517761,723,8133.87,553.429
2,260,0.527927,0.529419,724,8137.27,560.355
