rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3120,0.0,0.0
0,10,0.480482,0.481567,1251,8096.29,568.868
0,20,0.49799,0.498535,991,8059.39,571.0
0,30,0.502798,0.503052,910,8045.35,577.775
0,40,0.545853,0.546265,829,8060.84,578.068
0,50,0.523325,0.523804,780,8097.07,573.436
0,60,0.498903,0.498657,785,8123.13,574.341
0,70,0.475332,0.47522,813,8104.05,584.942
0,80,0.485126,0.486084,780,8110.71,592.096
0,90,0.485189,0.485901,760,8122.65,583.064
0,100,0.462746,0.463074,762,8132.32,580.357
0,110,0.456553,0.457031,724,8142.95,576.309
0,120,0.455957,0.456177,736,8147.71,571.587
0,130,0.421255,0.421997,755,8148.35,572.1
0,140,0.432154,0.434204,747,8141.92,573.708
0,150,0.422802,0.424072,785,8147.36,582.675
0,160,0.427265,0.429932,753,8147.5,575.261
0,170,0.409472,0.410156,724,8148.3,577.419
0,180,0.403173,0.405396,721,8144.31,576.946
0,190,0.377491,0.381958,724,8155.7,572.564
0,200,0.382002,0.38501,721,8166.09,556.402
0,210,0.407688,0.411987,695,8146.76,550.425
0,220,0.396492,0.400269,743,8158.6,558.75
0,230,0.410118,0.41272,721,8150.82,559.745
0,240,0.401756,0.405701,732,8158.52,556.126
0,250,0.389883,0.391541,702,8163.28,565.757
0,260,0.397264,0.396606,724,8157.94,565.431
0,270,0.407539,0.407593,722,8148.59,554.014
0,280,0.427896,0.430115,730,8149.59,553.189
0,290,0.426645,0.428955,723,8147.84,543.721
0,300,0.440386,0.444824,710,8160.83,539.931
1,0,0.5,0.5,3106,0.0,0.0
1,10,0.479736,0.47998,1160,8093.03,576.119
1,20,0.533873,0.53363,981,8114.89,589.413
1,30,0.530809,0.529968,878,8118.51,597.727
1,40,0.563219,0.560303,840,8096.58,599.716
1,50,0.578121,0.575317,812,8123.55,603.168
1,60,0.57502,0.572388,787,8099.87,597.91
1,70,0.5499,0.545898,780,8095.27,593.294
1,80,0.529108,0.524536,772,8105.12,600.687
1,90,0.54228,0.538452,789,8119.46,606.382
1,100,0.539127,0.534668,757,8119.62,604.675
1,110,0.500744,0.498779,770,8102.29,597.442
1,120,0.492659,0.491272,781,8058.14,582.335
1,130,0.477839,0.476562,813,8031.97,581.764
1,140,0.486288,0.483032,845,7994.52,579.264
1,150,0.505224,0.502441,858,7958.98,581.211
1,160,0.486818,0.483521,824,7956.05,592.539
1,170,0.499014,0.496582,810,7977.86,598.305
1,180,0.497156,0.496155,813,7958.58,588.387
1,190,0.486938,0.485229,916,7918.31,577.49
1,200,0.480942,0.480469,923,7887.65,574.284
1,210,0.463099,0.462708,915,7952.35,577.704
1,220,0.458078,0.454834,927,7909.0,568.118
1,230,0.464273,0.460876,993,7868.1,562.433
1,240,0.446617,0.441528,1005,7829.31,562.803
1,250,0.450891,0.444702,1002,7796.41,564.136
1,260,0.404999,0.39801,1005,7767.73,571.109
1,270,0.399384,0.393555,968,7820.43,577.203
1,280,0.400774,0.393921,1010,7802.9,574.706
